business_id,alias,yelp_name,is_closed,review_count,rating,latitude,longitude,price,location_city,location_zip_code,url
ud_iJ9BfqOPwvteZlecGPQ,k-mix-karaoke-and-bar-durham,K-Mix Karaoke & Bar,0,13,3.5,35.9649831,-78.96213691,$$,Durham,27707,https://www.yelp.com/biz/k-mix-karaoke-and-bar-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Y60JMYlz1V3mwS4_u7I8UQ,mcdonalds-durham-5,McDonald's,0,22,2,35.97017,-78.95842,$,Durham,27707,https://www.yelp.com/biz/mcdonalds-durham-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
wj4EHyulrqHOMKsCycytsA,el-rodeo-mexican-restaurant-durham-3,El Rodeo Mexican Restaurant,0,5,3.5,35.9665925,-78.9612399,?,Durham,27707,https://www.yelp.com/biz/el-rodeo-mexican-restaurant-durham-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7C4tY3Tq20CP9itgDJzc1A,burger-king-durham-10,Burger King,0,7,2.5,35.96620758,-78.96159268,$,Durham,27707,https://www.yelp.com/biz/burger-king-durham-10?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
0BDo-vjiBokuSHUV3PnSjw,li-ming-bubble-tea-durham,Li Ming Bubble Tea,0,5,3,35.966198,-78.963246,$,Durham,27707,https://www.yelp.com/biz/li-ming-bubble-tea-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
RUPwK2-pWOQsVZi0hoqrcQ,pizza-hut-durham-10,Pizza Hut,0,16,2,35.96483949,-78.9573191,$,Durham,27707,https://www.yelp.com/biz/pizza-hut-durham-10?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_MHn-Fs5yceoE6AmVuwYhA,taco-bell-durham-11,Taco Bell,0,12,2,35.96507,-78.96049,$,Durham,27707,https://www.yelp.com/biz/taco-bell-durham-11?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
aHSy-uo1r4DsgDpaQCHRqg,starbucks-durham-22,Starbucks,0,2,3,35.966583,-78.958496,?,Durham,27707,https://www.yelp.com/biz/starbucks-durham-22?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
tONyS3k9-1oqE-xP-CJkFw,fresno-cafe-durham,Fresno Cafe,0,1,5,35.964813,-78.956398,?,Durham,27707,https://www.yelp.com/biz/fresno-cafe-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
s7jlNstya5ATVL3lkL4e5w,only-burger-durham-2,Only Burger,0,307,4,35.9562,-78.95608,$,Durham,27707,https://www.yelp.com/biz/only-burger-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
8FasH1uEX6ZwWcIntSAgqw,bull-and-bean-durham,Bull and Bean,0,187,4,35.957178,-78.95631,$$,Durham,27707,https://www.yelp.com/biz/bull-and-bean-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
DC22DwnEiRZUpem10FPZ4A,sake-bomb-durham-2,Sake Bomb,0,273,3.5,35.963919,-78.957864,$$,Durham,27707,https://www.yelp.com/biz/sake-bomb-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
OPYw09nzDYNsZYIitCOvjQ,mi-perú-peruvian-cuisine-durham,Mi Perú Peruvian Cuisine,0,132,4.5,35.96480051,-78.95586368,$$,Durham,27707,https://www.yelp.com/biz/mi-per%C3%BA-peruvian-cuisine-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
RRUdh3AzKVF7nprGn9EpHA,twisted-noodles-durham,Twisted Noodles,0,201,3.5,35.964807,-78.957344,$$,Durham,27707,https://www.yelp.com/biz/twisted-noodles-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
psbLRXZvo0YIsy1exyeaWw,randys-pizza-durham-4,Randy's Pizza,0,88,3.5,35.95989849,-78.95848951,$,Durham,27707,https://www.yelp.com/biz/randys-pizza-durham-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
uIpmM9RGgfCxnD8yf5R3Wg,saladelia-durham-4,Saladelia,0,162,3.5,35.964611,-78.957458,$,Durham,27707,https://www.yelp.com/biz/saladelia-durham-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
2PEZ9v1JvgwpO2TztTib4g,tutti-frutti-durham-3,Tutti Frutti,0,76,4,35.955997,-78.9562,$,Durham,27707,https://www.yelp.com/biz/tutti-frutti-durham-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
6Oj4kJE1ewY-uH48sS2R_A,pops-backdoor-pizza-and-calzones-durham,Pop's Backdoor Pizza and Calzones,0,118,3.5,35.95634,-78.956385,$$,Durham,27707,https://www.yelp.com/biz/pops-backdoor-pizza-and-calzones-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
VI0OwxsfM83BCKt8o6T_JQ,barley-labs-durham,Barley Labs,0,19,5,35.9648899,-78.95685,?,Durham,27707,https://www.yelp.com/biz/barley-labs-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YF9MdQVXrExiCibUHitXmw,hope-valley-diner-durham-2,Hope Valley Diner,0,100,3.5,35.956228,-78.956062,$$,Durham,27710,https://www.yelp.com/biz/hope-valley-diner-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
I8l4E6y-TG1DjT5KTqQ07Q,brueggers-bagels-durham-4,Bruegger's Bagels,0,37,3,35.9607961,-78.9592512,$,Durham,27707,https://www.yelp.com/biz/brueggers-bagels-durham-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
uqBYfDa4RP68k1x60FbZZw,neo-china-restaurant-durham,Neo-China Restaurant,0,57,3.5,35.9648899,-78.95685,$$,Durham,27707,https://www.yelp.com/biz/neo-china-restaurant-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
enIEv0uAfY7q_iQXLT3qjA,jumbo-china-and-grill-vii-durham-2,Jumbo China & Grill VII,0,20,2.5,35.96087784,-78.95919956,$,Durham,27707,https://www.yelp.com/biz/jumbo-china-and-grill-vii-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
U6uU4-_he0_iu3cENQcUJA,starbucks-durham-7,Starbucks,0,22,2.5,35.959575,-78.959011,$,Durham,27707,https://www.yelp.com/biz/starbucks-durham-7?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ud_iJ9BfqOPwvteZlecGPQ,k-mix-karaoke-and-bar-durham,K-Mix Karaoke & Bar,0,13,3.5,35.9649831,-78.96213691,$$,Durham,27707,https://www.yelp.com/biz/k-mix-karaoke-and-bar-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
cLP16XljmHzzdVuQZXavHQ,jersey-mikes-subs-durham-9,Jersey Mike's Subs,0,3,3.5,35.959966,-78.960214,?,Durham,27707,https://www.yelp.com/biz/jersey-mikes-subs-durham-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
p3M9IcDVMJqy8Q2z0TfzFg,jimmy-johns-durham-6,Jimmy John's,0,3,3.5,35.963171,-78.959574,$,Durham,27707,https://www.yelp.com/biz/jimmy-johns-durham-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
RUPwK2-pWOQsVZi0hoqrcQ,pizza-hut-durham-10,Pizza Hut,0,16,2,35.96483949,-78.9573191,$,Durham,27707,https://www.yelp.com/biz/pizza-hut-durham-10?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_MHn-Fs5yceoE6AmVuwYhA,taco-bell-durham-11,Taco Bell,0,12,2,35.96507,-78.96049,$,Durham,27707,https://www.yelp.com/biz/taco-bell-durham-11?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
tONyS3k9-1oqE-xP-CJkFw,fresno-cafe-durham,Fresno Cafe,0,1,5,35.964813,-78.956398,?,Durham,27707,https://www.yelp.com/biz/fresno-cafe-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
FrFHB8-siuFieVJWCGsL4Q,flirting-with-fire-durham,Flirting with Fire,0,11,3.5,35.95674133,-78.95697784,$,Durham,27707,https://www.yelp.com/biz/flirting-with-fire-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
qGnVhJFDuIIxtQODXRGQfg,sweet-savory-cupcakes-durham,Sweet Savory Cupcakes,0,4,1,35.94812775,-78.95552826,$$,Durham,27707,https://www.yelp.com/biz/sweet-savory-cupcakes-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
JL1lDs-xv5pwXI05XY_6NQ,tre-forni-durham,TRE FORNI,0,299,4,35.918091,-78.960903,$$,Durham,27707,https://www.yelp.com/biz/tre-forni-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
AYPdEFRg7paAfmyk41QHtQ,yamazushi-japanese-cuisine-durham,Yamazushi Japanese Cuisine,0,119,4.5,35.920935,-78.956415,$$$$,Durham,27707,https://www.yelp.com/biz/yamazushi-japanese-cuisine-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
twIWCQ7PZPs0di-KQuFDNg,makus-empanadas-durham,Makus Empanadas,0,215,4,35.918057,-78.95782,$,Durham,27707,https://www.yelp.com/biz/makus-empanadas-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QUz-MvwR5lzCMO7r6PcEFA,sweet-charlies-durham-2,Sweet Charlie's,0,52,4.5,35.9192064,-78.9589109,$,Durham,27707,https://www.yelp.com/biz/sweet-charlies-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
pFTCGZ05Wcrw6DIENgyoMw,pulcinellas-italian-restaurant-durham,Pulcinella's Italian Restaurant,0,218,4,35.92092,-78.95642,$$,Durham,27707,https://www.yelp.com/biz/pulcinellas-italian-restaurant-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
wNU64TxiX4vZfUCVWRWQWw,menchies-frozen-yogurt-durham,Menchie's Frozen Yogurt,0,98,4,35.921069,-78.95757,$,Durham,27707,https://www.yelp.com/biz/menchies-frozen-yogurt-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
__dn4xja9LJoGZ-Y-L4AVg,smallcakes-durham,Smallcakes,0,95,4,35.92092133,-78.9564209,$$,Durham,27707,https://www.yelp.com/biz/smallcakes-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
M2Lr9L--Ob4436EwzI4rMg,chubbys-tacos-durham-2,Chubby's Tacos,0,313,3.5,35.9218424,-78.9557354,$,Durham,27707,https://www.yelp.com/biz/chubbys-tacos-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Vh5s7aLmlNM6cjmIiT91fw,hwy-54-public-house-durham,HWY 54 Public House,0,169,3.5,35.918493,-78.957671,$$,Durham,27707,https://www.yelp.com/biz/hwy-54-public-house-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
69wgqaE3v20v9IUCxw9esw,nothing-bundt-cakes-durham,Nothing Bundt Cakes,0,37,4.5,35.9186293,-78.9602897,$,Durham,27707,https://www.yelp.com/biz/nothing-bundt-cakes-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
4s68xDYGJBnZm38MvhySTQ,sams-bottle-shop-durham,Sam's Bottle Shop,0,69,4,35.920034,-78.95804,$$,Durham,27707,https://www.yelp.com/biz/sams-bottle-shop-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YDHk2x0NsWji76QsmXAH6A,joe-van-gogh-durham-5,Joe Van Gogh,0,67,4,35.92037754,-78.95702543,$$,Durham,27707,https://www.yelp.com/biz/joe-van-gogh-durham-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xawR9fooktFifbFwmFc-Aw,asian-kitchen-durham,Asian Kitchen,0,119,3,35.9192064,-78.9589109,$$,Durham,27707,https://www.yelp.com/biz/asian-kitchen-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
t212CHphCilHXMdz0eRMbQ,randys-pizza-durham,Randy's Pizza,0,102,3.5,35.92172408,-78.95820602,$,Durham,27701,https://www.yelp.com/biz/randys-pizza-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Hm2dYNM7FM5G9j9SnqK8Cw,west-94th-st-pub-durham,West 94th St Pub,0,68,3.5,35.92090803,-78.95751126,$$,Durham,27707,https://www.yelp.com/biz/west-94th-st-pub-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
JDwZQ8VXs8LKWetumty8lw,marcos-pizza-durham,Marco's Pizza,0,43,3.5,35.91802,-78.959382,$,Durham,27707,https://www.yelp.com/biz/marcos-pizza-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
2pw9boe3d9MnBnvjWjPNwQ,roots-bakery-bistro-and-bar-durham,Roots Bakery Bistro & Bar,0,32,3.5,35.921603,-78.958745,?,Durham,27707,https://www.yelp.com/biz/roots-bakery-bistro-and-bar-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5L8wbdZUSrp5OZJK9p4wag,which-wich-durham,Which Wich,0,30,3.5,35.91861517,-78.95764883,$,Durham,27707,https://www.yelp.com/biz/which-wich-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
aHzOsX7ocPU9-2NtEWUIsw,hong-kong-durham,Hong Kong,0,33,3.5,35.9214819,-78.9558043,$,Durham,27707,https://www.yelp.com/biz/hong-kong-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
1Qx9mxFskgPiLXP1rkauYQ,dennys-durham,Denny's,0,130,2,35.91752323,-78.96084443,$,Durham,27707,https://www.yelp.com/biz/dennys-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7qPtmREr_e468ullt2L0Tg,dunkin-durham-3,Dunkin',0,52,2.5,35.91873717,-78.9600442,$,Durham,27707,https://www.yelp.com/biz/dunkin-durham-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
BxZMymXN6fQeAQh8Pp6qZw,jimmy-johns-durham-2,Jimmy John's,0,29,3,35.918638,-78.959243,$,Durham,27713,https://www.yelp.com/biz/jimmy-johns-durham-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5LzyaX5KeSHHb6RKWI2CPg,neo-japan-durham,Neo Japan,0,55,2,35.91825347,-78.95944145,$,Durham,27707,https://www.yelp.com/biz/neo-japan-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
-9Q5AtAbaOMSEubZaS4-ZQ,subway-restaurants-durham-29,Subway Restaurants,0,5,4,35.9205938,-78.9573284,$,Durham,27707,https://www.yelp.com/biz/subway-restaurants-durham-29?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
e4F9bjrvV-Z2rGHIIlDLdA,wingstop-durham-3,Wingstop,0,25,2.5,35.91802726,-78.962158,$,Durham,27707,https://www.yelp.com/biz/wingstop-durham-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3lIRPmzx0v-or4b4aso87g,third-fork-creek-trail-durham,Third Fork Creek Trail,0,5,4,35.923429,-78.95994,?,Durham,27707,https://www.yelp.com/biz/third-fork-creek-trail-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
OvGj3UTNN2tDhux6__Hb6w,burger-king-durham-18,Burger King,0,7,2.5,35.9195518,-78.9598389,$,Durham,27707,https://www.yelp.com/biz/burger-king-durham-18?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
fWALK1Y4S3k5rTppfXhYWw,dominos-pizza-durham-6,Domino's Pizza,0,15,2.5,35.9214144,-78.9559665,$,Durham,27707,https://www.yelp.com/biz/dominos-pizza-durham-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
f43vWY8BtOCPkxHS7VCmCA,taco-bell-durham-8,Taco Bell,0,23,2,35.91988,-78.95741,$,Durham,27707,https://www.yelp.com/biz/taco-bell-durham-8?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
hXszNedInolbxa3268nfJw,kfc-durham-13,KFC,0,22,1.5,35.9199006,-78.957441,$,Durham,27707,https://www.yelp.com/biz/kfc-durham-13?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
EXs40_dLnG7ejxVyvwtwgQ,garrett-road-park-durham,Garrett Road Park,0,4,3,35.92342758,-78.95993805,?,Durham,27707,https://www.yelp.com/biz/garrett-road-park-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5uM4WrCzzxWvHhdsu_rtLQ,kfc-cherryville-3,KFC,0,4,2,35.919916,-78.957437,$,Cherryville,28021,https://www.yelp.com/biz/kfc-cherryville-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9bGhbywYYzlGilU7CquxFw,town-hall-burger-and-beer-durham,Town Hall Burger and Beer,0,365,4,35.90097777,-78.96112477,$$,Durham,27713,https://www.yelp.com/biz/town-hall-burger-and-beer-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
J37lR3jOrULSVR2ypndM1w,bonefish-grill-durham,Bonefish Grill,0,196,3.5,35.901216,-78.960156,$$,Durham,27713,https://www.yelp.com/biz/bonefish-grill-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
HVRZki2W4pVeFamgRYONeA,peoples-coffee-durham,People's Coffee,0,35,4,35.901113,-78.960793,?,Durham,27713,https://www.yelp.com/biz/peoples-coffee-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xohFhjfodObqS2jbolUH-w,chick-fil-a-durham-6,Chick-fil-A,0,40,4,35.9015657,-78.9578139,$,Durham,27713,https://www.yelp.com/biz/chick-fil-a-durham-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ut8kpQRAYYwFgtat7RN5Sg,eagle-spur-trail-durham,Eagle Spur Trail,0,2,2.5,35.88621038,-78.96076071,?,Durham,27713,https://www.yelp.com/biz/eagle-spur-trail-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
eF8cG0aSKsk96NsTxR897A,shanghai-durham,Shanghai,0,164,4,36.0195033,-78.9469968,$$,Durham,27705,https://www.yelp.com/biz/shanghai-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xm8LQyO8cpgfGpw6H9cTCQ,rockin-rolls-sushi-express-durham-3,Rockin Rolls Sushi Express,0,228,3.5,36.0190366,-78.9459339,$$,Durham,27705,https://www.yelp.com/biz/rockin-rolls-sushi-express-durham-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7LMxHFp3YLfkA1AyyfVeNQ,italian-pizzeria-durham-4,Italian Pizzeria,0,49,4.5,36.0185862,-78.9459203,$,Durham,27705,https://www.yelp.com/biz/italian-pizzeria-durham-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QCxDiuVvBHgxknSrrKqpyg,el-patron-mexican-grill-durham,El Patron Mexican Grill,0,35,3.5,36.02041008,-78.94681399,$,Durham,27705,https://www.yelp.com/biz/el-patron-mexican-grill-durham?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7p2zT8rKXvhfKBS63xW87Q,waffle-house-durham-4,Waffle House,0,37,3,36.02142,-78.95011,$,Durham,27705,https://www.yelp.com/biz/waffle-house-durham-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
cGYhyhruoDdLpBdr8-o12Q,bojangles-famous-chicken-n-biscuits-durham-5,Bojangles Famous Chicken 'n Biscuits,0,22,3.5,36.0220286,-78.9522254,$,Durham,27705,https://www.yelp.com/biz/bojangles-famous-chicken-n-biscuits-durham-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
